from	to
C0019134	S01XA
C0033459	N05AC
C3652666	B03AB
C0060838	G01AA
C3652515	J07AK
C0032950	A07EA
C0032950	S01BA
C0032950	H02AB
C0032950	A01AC
C0032950	S02BA
C0032950	R01AD
C0032950	D07AA
C0032950	C05AA
C0032950	S03BA
C0032950	S01CB
C0032950	D07XA
C0028741	A07AA
C0028741	D01AA
C0028741	G01AA
C0060275	B03AA
C0023992	A07DA
C3652761	J07CA
C0022614	N01AX
C0041031	R06AD
C0256552	N07CA
C3652942	N05CC
C3652788	C03AB
C3653173	S01ED
C4301621	C07FX
C0008196	D08AC
C0008196	S02AA
C0008196	D09AA
C0008196	A01AB
C0008196	S01AX
C0008196	S03AA
C0008196	B05CA
C0008196	R02AA
C0022487	J01GB
C0022487	S01AA
C0022487	A07AA
C3885145	L04AC
C0058446	G02CB
C3653185	D10AD
C4055417	L01FF
C0051247	M01AE
C0246584	J01DE
C0009325	G04BX
C0009325	B02BC
C3652441	C05CA
C0069488	G01AF
C0069488	D01AC
C0393080	J02AC
C2369192	V09IX
C2137694	D07XB
C2137694	D07AB
C0538777	L03AA
C1260235	G03AA
C1260235	G03AB
C0050393	A10BF
C0051511	D09AA
C0051511	M05BX
C0002334	C07AA
C0069351	A01AB
C0069351	R02AA
C0028070	G01AX
C5139878	L04AA
C2352806	L01FE
C0262964	J04AB
C0035554	J01GB
C3501981	A10BH
C0041098	R06AX
C1977391	J05AR
C0304984	V09CX
C0005578	N04AA
C0060241	B03AB
C0037688	B05CX
C0037688	A06AD
C0037688	V04CC
C0037688	A06AG
C1101148	S01GX
C1101148	R06AX
C3653156	R06AB
C0007549	J01DD
C0007549	S01AA
C0007549	S02AA
C0128513	C01CE
C5227845	A02BD
C5783061	M03BX
C0000578	N06AX
C0060394	N06BX
C0059459	A05BA
C0059699	C05BB
C0008809	S01AE
C0008809	S03AA
C0008809	J01MA
C0008809	S02AA
C3660206	P01BF
C3652898	A02BD
C0017725	B05CX
C0017725	V06DC
C0017725	V04CA
C0085228	N06AB
C5227824	J05AP
C0066101	R06AD
C0033567	B01AC
C3653200	R03DA
C0017066	J05AB
C0017066	S01AD
C3652819	D08AJ
C3652819	G01AX
C0028089	R07AB
C0072155	N01AG
C3886623	L01EJ
C3653154	N07XX
C0543448	A12CC
C0001040	N06BX
C0389169	J01DH
C0064906	H01CA
C0040382	M03BX
C0040382	M02AX
C3652703	C07BA
C0025639	A14AA
C0041165	J01FA
C0070742	R05DA
C3653253	N02CA
C0004259	A03BA
C0004259	S01FA
C0041175	B05BB
C0041175	B05XX
C3652469	V09DB
C0006710	A11HA
C0006710	D03AX
C0032857	R02AA
C0032857	D09AA
C0032857	D11AC
C0032857	D08AG
C0032857	S01AX
C0032857	G01AX
C0075667	M02AA
C0039834	J04AK
C3653252	N02BA
C0077906	B02AB
C1882489	P01AB
C1882489	G01AF
C0020404	N05BB
C0025696	C03AA
C0108946	J01DD
C0031937	C07AA
C0022642	S01GX
C0022642	R06AX
C3713057	B01AX
C0378335	V09AA
C3653159	A06AB
C0874161	J05AH
C0644503	C04AX
C0002679	A07AA
C0002679	J02AA
C0002679	G01AA
C0002679	A01AB
C0031444	B01AA
C0768401	R06AD
C0358689	C09BA
C0211492	V09GA
C3653102	D10AD
C1619966	L04AA
C0034282	R06AC
C0034282	D04AA
C2713632	B02BX
C3653137	D07BB
C0139919	A02BA
C0018062	G03GA
C0028113	P02BX
C0015137	D05BB
C0215087	G04BX
C4279601	A10BH
C0040989	N05AA
C0025616	D11AE
C0025616	A14AA
C0018546	N05AD
C5139863	D01BA
C0010621	G03HA
C0023566	G03AD
C0023566	G03AC
C0038795	C04AX
C0040779	C01DX
C3652490	J07BM
C1958300	L01XK
C0041499	S01AA
C0041499	R02AB
C0041499	D06AX
C3652900	C03EA
C3871445	A02BD
C3653127	B01AB
C3653127	C05BA
C0076784	N05BA
C3536934	D11AC
C0037508	A12CD
C0037508	A01AA
C0084186	N02BE
C0530684	N03AX
C0033148	N03AA
C0145975	C01EB
C0022046	R05CA
C0022046	V03AB
C4542170	A16AB
C0065374	C09AA
C0016294	D07XB
C0016294	D07AB
C0650248	G03DC
C0015821	P02CA
C0011701	H01BA
C3653091	R06AA
C0063744	V08AC
C3652448	V09IA
C3652965	D07BA
C4301630	N02AJ
C0071042	A06AB
C0055014	J01DD
C3652995	A06AX
C0762659	L01DB
C0132515	M01AX
C0132515	M02AA
C3652828	A01AA
C0015099	A14AB
C0011041	P03AB
C0010934	L01DA
C0010547	R06AE
C3653194	N02BB
C0796392	S01LA
C0796392	L01FG
C3501765	A10BX
C4224790	J06BC
C0379955	V09IB
C0007737	J01DB
C0068746	A07AX
C0054084	J01EA
C0004905	R03BA
C0004905	R01AD
C0004905	A07EA
C0004905	D07AC
C0301374	S01FA
C0301374	A03BB
C0070557	J01CE
C0055720	C01BG
C0015772	C08CA
C3653120	R06AC
C0017861	A06AG
C0017861	A06AX
C0053396	D02BB
C0053396	A11CA
C4310578	B03XA
C3540031	G03GA
C0068475	C07AB
C4058811	L01EB
C0071126	L01DB
C3652870	A12CD
C3653051	C07CA
C0138666	G04BD
C3653223	N02BA
C0048306	L02BG
C0244404	G03XC
C0010525	C04AX
C3653184	A07XA
C0132512	C08CA
C0077013	N05CD
C0025746	V03AB
C0025746	V04CG
C2733369	C09DB
C0031849	S01EB
C0031849	V03AB
C0541315	L01EG
C0541315	L04AA
C4080091	L01ED
C0077073	N05CM
C0030896	L01XX
C1322006	P01AR
C3652565	S01BA
C0074769	A12CA
C0074769	A06AD
C5577610	J07BX
C0058192	R07AB
C0057831	N05CC
C0384641	B05AA
C3652647	V09IA
C0024452	D06BA
C0027444	D01AA
C0027444	S01AA
C0027444	A07AA
C0027444	G01AA
C0027444	A01AB
C0014963	C03CC
C1619962	L04AA
C5783062	C09DX
C0052796	S01AA
C0052796	J01FA
C3652797	R03DB
C4308025	V10XX
C3652498	J07BM
C1832049	L01FX
C0054120	R06AA
C3652746	G03FB
C0532578	A10BF
C0021234	V04CX
C0042845	B03BA
C0015116	C01CA
C0006882	C03DA
C1453642	J01XA
C4301624	L01EB
C3652657	J07CA
C0085176	P01AX
C0006709	A12AA
C0296806	V08AB
C0027373	S01GA
C0027373	R01AB
C0027373	R01AA
C3652682	A03AX
C0016971	M03AC
C0055375	D01AC
C0063803	V08AC
C0060470	C01DB
C0142931	A06AD
C0015840	R03CC
C0015840	G02CA
C0015840	R03AC
C0009033	N05BA
C5564905	J05AE
C0525079	L01AA
C0016375	N05CD
C5433947	J06BD
C0981809	R02AA
C0016967	N06DA
C3652986	C07BB
C2973446	L01FX
C3652827	A06AB
C3652911	G03AA
C3652911	G03AB
C2960912	A10BD
C3652804	C09BB
C3653128	R03DA
C0054480	A06AC
C0053535	N02AC
C2987603	L01FX
C0006491	N02AF
C0351000	A10BC
C0762662	M01AH
C0246154	V08CA
C3652693	P03BX
C0024001	C01BA
C2825682	D06BX
C0002520	B05BA
C3652708	G04CA
C0055740	C04AX
C0361921	V08AD
C0040613	B02AA
C5227842	C10BX
C1654733	A10BD
C0037114	A03AX
C0008845	N06AB
C0016383	N05AG
C0393022	L01FA
C0068485	N06AX
C0025668	N05CA
C0025668	N01AF
C0025603	J01AA
C0972314	M01AH
C3643658	C10BA
C0018549	N01AB
C0001937	M01AB
C0536004	A12CC
C3653036	C09BA
C4759129	G04CX
C0073047	N05AL
C3652743	C03AB
C0126777	A12CC
C0071129	R03AC
C0071129	R03CC
C0040958	D09AA
C0040958	D08AE
C0361485	V09EX
C3653254	B05XA
C3653254	B05BB
C3652597	S01XA
C0016278	D01AE
C0016278	J02AX
C0060180	C01CA
C2698291	C09CA
C3652776	N06DA
C1508759	J05AX
C0008281	R06AB
C0005099	A01AD
C0005099	G02CC
C0005099	R02AX
C0005099	M02AA
C0005099	M01AX
